"","x"
"4058","Ech1"
"4059","Echdc1"
"4060","Echdc2"
"4061","Echdc3"
"4062","Echs1"
"4063","Eci1"
"4064","Eci2"
"4065","Eci3"
"4066","Ecm1"
"4067","Ecscr"
"4068","Ecsit"
"4069","Ect2l"
"4070","Eda2r"
"4071","Edaradd"
"4072","Edc3"
"4073","Edc4"
"4074","Edem1"
"4075","Edem2"
"4076","Edem3"
"4077","Edf1"
"4078","Edil3"
"4079","Edn1"
"4080","Edn3"
"4081","Ednra"
"4082","Ednrb"
"4083","Eea1"
"4084","Eed"
"4085","Eef1a1"
"4086","Eef1b2"
"4087","Eef1d"
"4088","Eef1e1"
"4089","Eef1g"
"4090","Eef2"
"4091","Eef2k"
"4092","Eefsec"
"4093","Eepd1"
"4094","Efcab1"
"4095","Efcab10"
"4096","Efcab11"
"4097","Efcab12"
"4098","Efcab14"
"4099","Efcab2"
"4100","Efcab4a"
"4101","Efcab4b"
"4102","Efcab5"
"4103","Efcab6"
"4104","Efcab7"
"4105","Efcab8"
"4106","Efcc1"
"4107","Efemp1"
"4108","Efemp2"
"4109","Efhb"
"4110","Efhc1"
"4111","Efhc2"
"4112","Efhd2"
"4113","Efna1"
"4114","Efna4"
"4115","Efna5"
"4116","Efnb1"
"4117","Efnb2"
"4118","Efnb3"
"4119","Efr3a"
"4120","Efr3b"
"4121","Efs"
"4122","Eftud1"
"4123","Eftud2"
"4124","Egfl6"
"4125","Egfl7"
"4126","Egfl8"
"4127","Egfr"
"4128","Egln1"
"4129","Egln2"
"4130","Egln3"
"4131","Egr1"
"4132","Egr2"
"4133","Ehbp1"
"4134","Ehbp1l1"
"4135","Ehd1"
"4136","Ehd2"
"4137","Ehd3"
"4138","Ehd4"
"4139","Ehf"
"4140","Ehhadh"
"4141","Ehmt1"
"4142","Ehmt2"
"4143","Ei24"
"4144","Eid1"
"4145","Eid2b"
"4146","Eif1"
"4147","Eif1a"
"4148","Eif1ad"
"4149","Eif1ax"
"4150","Eif1b"
"4151","Eif2a"
"4152","Eif2ak1"
"4153","Eif2ak2"
"4154","Eif2ak3"
"4155","Eif2ak4"
"4156","Eif2b1"
"4157","Eif2b2"
"4158","Eif2b3"
"4159","Eif2b4"
"4160","Eif2b5"
"4161","Eif2d"
"4162","Eif2s1"
"4163","Eif2s2"
"4164","Eif2s3x"
"4165","Eif2s3y"
"4166","Eif3a"
"4167","Eif3b"
"4168","Eif3c"
"4169","Eif3d"
"4170","Eif3e"
"4171","Eif3f"
"4172","Eif3g"
"4173","Eif3h"
"4174","Eif3i"
"4175","Eif3j1"
"4176","Eif3j2"
"4177","Eif3k"
"4178","Eif3l"
"4179","Eif3m"
"4180","Eif4a1"
"4181","Eif4a2"
"4182","Eif4a3"
"4183","Eif4b"
"4184","Eif4e"
"4185","Eif4e2"
"4186","Eif4e3"
"4187","Eif4ebp1"
"4188","Eif4ebp2"
"4189","Eif4enif1"
"4190","Eif4g1"
"4191","Eif4g2"
"4192","Eif4g3"
"4193","Eif4h"
"4194","Eif5"
"4195","Eif5a"
"4196","Eif5a2"
"4197","Eif5b"
"4198","Eif6"
"4199","Elac1"
"4200","Elac2"
"4201","Elavl1"
"4202","Elf1"
"4203","Elf2"
"4204","Elf3"
"4205","Elf4"
"4206","Elf5"
"4207","Elfn1"
"4208","Elk1"
"4209","Elk3"
"4210","Elk4"
"4211","Ell"
"4212","Ell2"
"4213","Ell3"
"4214","Elmo1"
"4215","Elmo2"
"4216","Elmo3"
"4217","Elmod1"
"4218","Elmod2"
"4219","Elmod3"
"4220","Elmsan1"
"4221","Eln"
"4222","Elof1"
"4223","Elovl1"
"4224","Elovl5"
"4225","Elovl6"
"4226","Elovl7"
"4227","Elp2"
"4228","Elp3"
"4229","Elp4"
"4230","Elp5"
"4231","Elp6"
"4232","Eltd1"
"4233","Emb"
"4234","Emc1"
"4235","Emc10"
"4236","Emc2"
"4237","Emc3"
"4238","Emc4"
"4239","Emc6"
"4240","Emc7"
"4241","Emc8"
"4242","Emc9"
"4243","Emcn"
"4244","Emd"
"4245","Eme1"
"4246","Eme2"
"4247","Emg1"
"4248","Emid1"
"4249","Emilin1"
"4250","Emilin2"
"4251","Eml1"
"4252","Eml2"
"4253","Eml3"
"4254","Eml4"
"4255","Eml5"
"4256","Eml6"
"4257","Emp1"
"4258","Emp2"
"4259","Emp3"
"4260","Emr1"
"4261","Emr4"
"4262","Enah"
"4263","Enc1"
"4264","Endod1"
"4265","Endog"
"4266","Endou"
"4267","Endov"
"4268","Eng"
"4269","Engase"
"4270","Enho"
"4271","Enkd1"
"4272","Enkur"
"4273","Eno1"
"4274","Eno2"
"4275","Eno3"
"4276","Eno4"
"4277","Enoph1"
"4278","Enox2"
"4279","Enpep"
"4280","Enpp1"
"4281","Enpp2"
"4282","Enpp4"
"4283","Enpp5"
"4284","Ensa"
"4285","Enthd2"
"4286","Entpd1"
"4287","Entpd5"
"4288","Entpd6"
"4289","Entpd7"
"4290","Eny2"
"4291","Eogt"
"4292","Eomes"
"4293","Ep300"
"4294","Ep400"
"4295","Epas1"
"4296","Epb4.1"
"4297","Epb4.1l1"
"4298","Epb4.1l2"
"4299","Epb4.1l4a"
"4300","Epb4.1l4b"
"4301","Epb4.1l5"
"4302","Epc1"
"4303","Epc2"
"4304","Epcam"
"4305","Epdr1"
"4306","Epg5"
"4307","Epha1"
"4308","Epha2"
"4309","Epha4"
"4310","Epha7"
"4311","Ephb1"
"4312","Ephb3"
"4313","Ephb4"
"4314","Ephb6"
"4315","Ephx1"
"4316","Ephx4"
"4317","Epm2a"
"4318","Epm2aip1"
"4319","Epn1"
"4320","Epn2"
"4321","Epn3"
"4322","Epor"
"4323","Eprs"
"4324","Eps15"
"4325","Eps15l1"
"4326","Eps8"
"4327","Eps8l1"
"4328","Eps8l2"
"4329","Eps8l3"
"4330","Epsti1"
"4331","Ept1"
"4332","Eral1"
"4333","Erap1"
"4334","Erbb2"
"4335","Erbb2ip"
"4336","Erbb3"
"4337","Erc1"
"4338","Ercc1"
"4339","Ercc2"
"4340","Ercc3"
"4341","Ercc4"
"4342","Ercc5"
"4343","Ercc6"
"4344","Ercc6l2"
"4345","Ercc8"
"4346","Erf"
"4347","Erg"
"4348","Ergic1"
"4349","Ergic2"
"4350","Ergic3"
"4351","Erh"
"4352","Eri1"
"4353","Eri3"
"4354","Erich1"
"4355","Erich2"
"4356","Erlec1"
"4357","Erlin1"
"4358","Erlin2"
"4359","Ermard"
"4360","Ermp1"
"4361","Ern1"
"4362","Ero1l"
"4363","Ero1lb"
"4364","Erp27"
"4365","Erp29"
"4366","Erp44"
"4367","Errfi1"
"4368","Esam"
"4369","Esco1"
"4370","Esco2"
"4371","Esd"
"4372","Esf1"
"4373","Esm1"
"4374","Espl1"
"4375","Espn"
"4376","Espnl"
"4377","Esr1"
"4378","Esr2"
"4379","Esrp1"
"4380","Esrp2"
"4381","Esrra"
"4382","Esrrg"
"4383","Esyt1"
"4384","Esyt2"
"4385","Esyt3"
"4386","Etaa1"
"4387","Etf1"
"4388","Etfa"
"4389","Etfb"
"4390","Etfdh"
"4391","Ethe1"
"4392","Etl4"
"4393","Etnk1"
"4394","Etohd2"
"4395","Etohi1"
"4396","Ets1"
"4397","Ets2"
"4398","Etv1"
"4399","Etv3"
"4400","Etv5"
"4401","Etv6"
"4402","Eva1a"
"4403","Eva1b"
"4404","Eva1c"
"4405","Evc"
"4406","Evc2"
"4407","Evi2a"
"4408","Evi5"
"4409","Evi5l"
"4410","Evl"
"4411","Evpl"
"4412","Ewsr1"
"4413","Exd1"
"4414","Exd2"
"4415","Exo5"
"4416","Exoc1"
"4417","Exoc2"
"4418","Exoc3"
"4419","Exoc3l"
"4420","Exoc3l2"
"4421","Exoc3l4"
"4422","Exoc4"
"4423","Exoc5"
"4424","Exoc6"
"4425","Exoc6b"
"4426","Exoc7"
"4427","Exoc8"
"4428","Exog"
"4429","Exosc1"
"4430","Exosc10"
"4431","Exosc2"
"4432","Exosc3"
"4433","Exosc4"
"4434","Exosc5"
"4435","Exosc7"
"4436","Exosc8"
"4437","Exosc9"
"4438","Exph5"
"4439","Ext1"
"4440","Ext2"
"4441","Extl1"
"4442","Extl2"
"4443","Extl3"
"4444","Eya1"
"4445","Eya2"
"4446","Eya3"
"4447","Eya4"
"4448","Ezh1"
"4449","Ezh2"
"4450","Ezr"
"4451","F10"
"4452","F11r"
"4453","F13a1"
"4454","F2r"
"4455","F2rl1"
"4456","F2rl2"
"4457","F2rl3"
"4458","F3"
"4459","F420014N23Rik"
"4460","F5"
"4461","F630028O10Rik"
"4462","F630040L22Rik"
"4463","F7"
"4464","F730043M19Rik"
"4465","F830016B08Rik"
"4466","F830208F22Rik"
"4467","F8a"
"4468","F930017D23Rik"
"4469","FTX_5"
"4470","Faah"
"4471","Fabp1"
"4472","Fabp12"
"4473","Fabp2"
"4474","Fabp3"
"4475","Fabp3-ps1"
"4476","Fabp4"
"4477","Fabp5"
"4478","Fadd"
"4479","Fads1"
"4480","Fads2"
"4481","Fads3"
"4482","Fads6"
"4483","Faf1"
"4484","Faf2"
"4485","Fah"
"4486","Fahd1"
"4487","Fahd2a"
"4488","Faim"
"4489","Faim3"
"4490","Fam101b"
"4491","Fam102a"
"4492","Fam102b"
"4493","Fam103a1"
"4494","Fam104a"
"4495","Fam105a"
"4496","Fam105b"
"4497","Fam107a"
"4498","Fam107b"
"4499","Fam109a"
"4500","Fam110a"
"4501","Fam110b"
"4502","Fam110c"
"4503","Fam111a"
"4504","Fam114a1"
"4505","Fam114a2"
"4506","Fam115a"
"4507","Fam117a"
"4508","Fam117b"
"4509","Fam118a"
"4510","Fam118b"
"4511","Fam120a"
"4512","Fam120aos"
"4513","Fam120b"
"4514","Fam120c"
"4515","Fam122a"
"4516","Fam122b"
"4517","Fam124a"
"4518","Fam124b"
"4519","Fam126a"
"4520","Fam126b"
"4521","Fam129a"
"4522","Fam129b"
"4523","Fam129c"
"4524","Fam131a"
"4525","Fam131b"
"4526","Fam132a"
"4527","Fam133b"
"4528","Fam134a"
"4529","Fam134b"
"4530","Fam134c"
"4531","Fam135a"
"4532","Fam136a"
"4533","Fam13a"
"4534","Fam13b"
"4535","Fam13c"
"4536","Fam149a"
"4537","Fam149b"
"4538","Fam150a"
"4539","Fam151a"
"4540","Fam151b"
"4541","Fam154b"
"4542","Fam155a"
"4543","Fam159a"
"4544","Fam160a1"
"4545","Fam160b1"
"4546","Fam160b2"
"4547","Fam161a"
"4548","Fam161b"
"4549","Fam162a"
"4550","Fam162b"
"4551","Fam166a"
"4552","Fam166b"
"4553","Fam167a"
"4554","Fam167b"
"4555","Fam168a"
"4556","Fam168b"
"4557","Fam169b"
"4558","Fam170a"
"4559","Fam171a1"
"4560","Fam171a2"
"4561","Fam172a"
"4562","Fam173a"
"4563","Fam173b"
"4564","Fam174a"
"4565","Fam174b"
"4566","Fam175a"
"4567","Fam175b"
"4568","Fam178a"
"4569","Fam178b"
"4570","Fam179a"
"4571","Fam179b"
"4572","Fam180a"
"4573","Fam183b"
"4574","Fam184a"
"4575","Fam185a"
"4576","Fam186b"
"4577","Fam187b"
"4578","Fam188a"
"4579","Fam188b"
"4580","Fam189a2"
"4581","Fam189b"
"4582","Fam192a"
"4583","Fam193a"
"4584","Fam193b"
"4585","Fam195a"
"4586","Fam195b"
"4587","Fam198b"
"4588","Fam199x"
"4589","Fam19a1"
"4590","Fam19a5"
"4591","Fam203a"
"4592","Fam207a"
"4593","Fam209"
"4594","Fam20b"
"4595","Fam20c"
"4596","Fam21"
"4597","Fam210a"
"4598","Fam210b"
"4599","Fam211a"
"4600","Fam211b"
"4601","Fam212a"
"4602","Fam212b"
"4603","Fam213a"
"4604","Fam213b"
"4605","Fam214a"
"4606","Fam214b"
"4607","Fam216a"
"4608","Fam216b"
"4609","Fam217b"
"4610","Fam219a"
"4611","Fam219b"
"4612","Fam220a"
"4613","Fam221a"
"4614","Fam221b"
"4615","Fam222a"
"4616","Fam222b"
"4617","Fam227a"
"4618","Fam26f"
"4619","Fam32a"
"4620","Fam35a"
"4621","Fam3a"
"4622","Fam3c"
"4623","Fam43a"
"4624","Fam45a"
"4625","Fam46a"
"4626","Fam46b"
"4627","Fam46c"
"4628","Fam47e"
"4629","Fam49a"
"4630","Fam49b"
"4631","Fam50a"
"4632","Fam53a"
"4633","Fam53b"
"4634","Fam53c"
"4635","Fam57a"
"4636","Fam57b"
"4637","Fam58b"
"4638","Fam60a"
"4639","Fam63a"
"4640","Fam63b"
"4641","Fam65a"
"4642","Fam65b"
"4643","Fam65c"
"4644","Fam69a"
"4645","Fam69b"
"4646","Fam71e1"
"4647","Fam71f2"
"4648","Fam72a"
"4649","Fam73a"
"4650","Fam73b"
"4651","Fam76a"
"4652","Fam76b"
"4653","Fam78a"
"4654","Fam81a"
"4655","Fam83b"
"4656","Fam83e"
"4657","Fam83g"
"4658","Fam83h"
"4659","Fam84a"
"4660","Fam84b"
"4661","Fam86"
"4662","Fam92a"
"4663","Fam92b"
"4664","Fam96a"
"4665","Fam96b"
"4666","Fam98a"
"4667","Fam98b"
"4668","Fam98c"
"4669","Fan1"
"4670","Fanca"
"4671","Fancc"
"4672","Fance"
"4673","Fancg"
"4674","Fanci"
"4675","Fancl"
"4676","Fancm"
"4677","Fank1"
"4678","Far1"
"4679","Far2"
"4680","Farp1"
"4681","Farp2"
"4682","Fars2"
"4683","Farsa"
"4684","Farsb"
"4685","Fas"
"4686","Fasl"
"4687","Fasn"
"4688","Fastk"
"4689","Fastkd1"
"4690","Fastkd2"
"4691","Fastkd3"
"4692","Fastkd5"
"4693","Fat1"
"4694","Fat2"
"4695","Fat3"
"4696","Fat4"
"4697","Fau"
"4698","Fbf1"
"4699","Fbl"
"4700","Fblim1"
"4701","Fbln1"
"4702","Fbln2"
"4703","Fbln5"
"4704","Fbn1"
"4705","Fbp2"
"4706","Fbrs"
"4707","Fbrsl1"
"4708","Fbxl12"
"4709","Fbxl14"
"4710","Fbxl15"
"4711","Fbxl16"
"4712","Fbxl17"
"4713","Fbxl18"
"4714","Fbxl19"
"4715","Fbxl2"
"4716","Fbxl20"
"4717","Fbxl3"
"4718","Fbxl4"
"4719","Fbxl5"
"4720","Fbxl6"
"4721","Fbxl8"
"4722","Fbxo10"
"4723","Fbxo11"
"4724","Fbxo16"
"4725","Fbxo17"
"4726","Fbxo18"
"4727","Fbxo2"
"4728","Fbxo21"
"4729","Fbxo22"
"4730","Fbxo25"
"4731","Fbxo28"
"4732","Fbxo3"
"4733","Fbxo30"
"4734","Fbxo31"
"4735","Fbxo32"
"4736","Fbxo33"
"4737","Fbxo34"
"4738","Fbxo36"
"4739","Fbxo38"
"4740","Fbxo4"
"4741","Fbxo42"
"4742","Fbxo44"
"4743","Fbxo45"
"4744","Fbxo46"
"4745","Fbxo5"
"4746","Fbxo6"
"4747","Fbxo7"
"4748","Fbxo8"
"4749","Fbxo9"
"4750","Fbxw11"
"4751","Fbxw17"
"4752","Fbxw2"
"4753","Fbxw4"
"4754","Fbxw5"
"4755","Fbxw7"
"4756","Fbxw8"
"4757","Fbxw9"
"4758","Fcamr"
"4759","Fcer1a"
"4760","Fcer1g"
"4761","Fcer2a"
"4762","Fcf1"
"4763","Fcgbp"
"4764","Fcgr1"
"4765","Fcgr2b"
"4766","Fcgr3"
"4767","Fcgr4"
"4768","Fcgrt"
"4769","Fcho1"
"4770","Fcho2"
"4771","Fchsd1"
"4772","Fchsd2"
"4773","Fcna"
"4774","Fcor"
"4775","Fcrl1"
"4776","Fcrl5"
"4777","Fcrla"
"4778","Fcrls"
"4779","Fdft1"
"4780","Fdps"
"4781","Fdx1"
"4782","Fdx1l"
"4783","Fdxacb1"
"4784","Fdxr"
"4785","Fech"
"4786","Fem1a"
"4787","Fem1b"
"4788","Fem1c"
"4789","Fen1"
"4790","Fendrr"
"4791","Fer"
"4792","Fer1l6"
"4793","Fermt1"
"4794","Fermt2"
"4795","Fermt3"
"4796","Fes"
"4797","Fetub"
"4798","Fez2"
"4799","Ffar2"
"4800","Ffar4"
"4801","Fgd2"
"4802","Fgd3"
"4803","Fgd4"
"4804","Fgd5"
"4805","Fgd6"
"4806","Fgf1"
"4807","Fgf10"
"4808","Fgf11"
"4809","Fgf12"
"4810","Fgf13"
"4811","Fgf18"
"4812","Fgf2"
"4813","Fgf7"
"4814","Fgfbp1"
"4815","Fgfbp3"
"4816","Fgfr1"
"4817","Fgfr1op"
"4818","Fgfr1op2"
"4819","Fgfr2"
"4820","Fgfr3"
"4821","Fgfr4"
"4822","Fgfrl1"
"4823","Fgg"
"4824","Fggy"
"4825","Fgl2"
"4826","Fgr"
"4827","Fh1"
"4828","Fhad1"
"4829","Fhdc1"
"4830","Fhit"
"4831","Fhl1"
"4832","Fhl2"
"4833","Fhl3"
"4834","Fhod1"
"4835","Fibin"
"4836","Fibp"
"4837","Ficd"
"4838","Fig4"
"4839","Figf"
"4840","Fign"
"4841","Fignl1"
"4842","Fignl2"
"4843","Filip1"
"4844","Filip1l"
"4845","Fip1l1"
"4846","Fis1"
"4847","Fitm2"
"4848","Fiz1"
"4849","Fkbp11"
"4850","Fkbp14"
"4851","Fkbp15"
"4852","Fkbp1a"
"4853","Fkbp2"
"4854","Fkbp3"
"4855","Fkbp4"
"4856","Fkbp5"
"4857","Fkbp7"
"4858","Fkbp8"
"4859","Fkbp9"
"4860","Fkbpl"
"4861","Fkrp"
"4862","Fktn"
"4863","Flad1"
"4864","Flcn"
"4865","Flg"
"4866","Fli1"
"4867","Flii"
"4868","Flna"
"4869","Flnb"
"4870","Flot1"
"4871","Flot2"
"4872","Flrt1"
"4873","Flrt2"
"4874","Flrt3"
"4875","Flt1"
"4876","Flt3l"
"4877","Flt4"
"4878","Flywch1"
"4879","Flywch2"
"4880","Fmn1"
"4881","Fmnl1"
"4882","Fmnl2"
"4883","Fmnl3"
"4884","Fmo1"
"4885","Fmo2"
"4886","Fmo3"
"4887","Fmo5"
"4888","Fmod"
"4889","Fmr1"
"4890","Fn1"
"4891","Fn3k"
"4892","Fn3krp"
"4893","Fnbp1"
"4894","Fnbp1l"
"4895","Fnbp4"
"4896","Fndc3a"
"4897","Fndc3b"
"4898","Fndc4"
"4899","Fndc7"
"4900","Fnip1"
"4901","Fnip2"
"4902","Fnta"
"4903","Fntb"
"4904","Focad"
"4905","Folr1"
"4906","Folr2"
"4907","Folr4"
"4908","Fopnl"
"4909","Fos"
"4910","Fosb"
"4911","Fosl1"
"4912","Fosl2"
"4913","Foxa1"
"4914","Foxa2"
"4915","Foxc1"
"4916","Foxd4"
"4917","Foxf1"
"4918","Foxg1"
"4919","Foxj1"
"4920","Foxj2"
"4921","Foxj3"
"4922","Foxk1"
"4923","Foxk2"
"4924","Foxm1"
"4925","Foxn2"
"4926","Foxn3"
"4927","Foxo1"
"4928","Foxo3"
"4929","Foxo4"
"4930","Foxo6"
"4931","Foxp1"
"4932","Foxp3"
"4933","Foxp4"
"4934","Foxq1"
"4935","Foxred1"
"4936","Foxs1"
"4937","Fpgs"
"4938","Fpgt"
"4939","Fpr1"
"4940","Fpr2"
"4941","Fra10ac1"
"4942","Fras1"
"4943","Frat2"
"4944","Frem1"
"4945","Frg1"
"4946","Frk"
"4947","Frmd3"
"4948","Frmd4a"
"4949","Frmd4b"
"4950","Frmd5"
"4951","Frmd6"
"4952","Frmd8"
"4953","Frrs1"
"4954","Frs2"
"4955","Frs3"
"4956","Fry"
"4957","Fryl"
"4958","Fscn1"
"4959","Fsd1l"
"4960","Fsd2"
"4961","Fsip1"
"4962","Fsip2"
"4963","Fst"
"4964","Fstl1"
"4965","Fstl3"
"4966","Fth1"
"4967","Ftl1"
"4968","Fto"
"4969","Ftsj1"
"4970","Ftsj2"
"4971","Ftsj3"
"4972","Ftx"
"4973","Fubp1"
"4974","Fubp3"
"4975","Fuca1"
"4976","Fuca2"
"4977","Fuk"
"4978","Fundc1"
"4979","Fundc2"
"4980","Fuom"
"4981","Furin"
"4982","Fus"
"4983","Fut1"
"4984","Fut11"
"4985","Fut4"
"4986","Fut8"
"4987","Fut9"
"4988","Fuz"
"4989","Fv1"
"4990","Fxn"
"4991","Fxr1"
"4992","Fxr2"
"4993","Fxyd1"
"4994","Fxyd2"
"4995","Fxyd3"
"4996","Fxyd4"
"4997","Fxyd5"
"4998","Fxyd6"
"4999","Fyb"
"5000","Fyco1"
"5001","Fyn"
"5002","Fyttd1"
"5003","Fzd1"
"5004","Fzd2"
"5005","Fzd3"
"5006","Fzd4"
"5007","Fzd5"
"5008","Fzd6"
"5009","Fzd7"
"5010","Fzd8"
"5011","Fzr1"
"5012","G0s2"
"5013","G2e3"
"5014","G3bp1"
"5015","G3bp2"
"5016","G430095P16Rik"
"5017","G530011O06Rik"
"5018","G530012D18Rik"
"5019","G630030J09Rik"
"5020","G630090E17Rik"
"5021","G6pc3"
"5022","G6pd2"
"5023","G6pdx"
"5024","G730046D07Rik"
"5025","GOLT1A"
"5026","Gaa"
"5027","Gab1"
"5028","Gab2"
"5029","Gab3"
"5030","Gabarap"
"5031","Gabarapl1"
"5032","Gabarapl2"
"5033","Gabbr1"
"5034","Gabbr2"
"5035","Gabpa"
"5036","Gabpb1"
"5037","Gabpb2"
"5038","Gabra3"
"5039","Gabrb3"
"5040","Gabre"
"5041","Gabrp"
"5042","Gabrq"
"5043","Gad1-ps"
"5044","Gadd45a"
"5045","Gadd45b"
"5046","Gadd45g"
"5047","Gadd45gip1"
"5048","Gadl1"
"5049","Gak"
"5050","Gal"
"5051","Gal3st1"
"5052","Galc"
"5053","Gale"
"5054","Galk1"
"5055","Galk2"
"5056","Galm"
"5057","Galns"
"5058","Galnt1"
"5059","Galnt10"
"5060","Galnt11"
"5061","Galnt12"
"5062","Galnt13"
"5063","Galnt15"
"5064","Galnt18"
"5065","Galnt3"
"5066","Galnt4"
"5067","Galnt5"
"5068","Galnt6"
"5069","Galnt7"
"5070","Galnt9"
"5071","Galntl6"
"5072","Galt"
"5073","Gamt"
"5074","Gan"
"5075","Ganab"
"5076","Ganc"
"5077","Gap43"
"5078","Gapdh"
"5079","Gapdhs"
"5080","Gapt"
"5081","Gapvd1"
"5082","Gar1"
"5083","Garem"
"5084","Garnl3"
"5085","Gars"
"5086","Gart"
"5087","Gas1"
"5088","Gas2l1"
"5089","Gas2l2"
"5090","Gas2l3"
"5091","Gas5"
"5092","Gas6"
"5093","Gas7"
"5094","Gas8"
"5095","Gata1"
"5096","Gata2"
"5097","Gata3"
"5098","Gata5"
"5099","Gata6"
"5100","Gatad1"
"5101","Gatad2a"
"5102","Gatad2b"
"5103","Gatc"
"5104","Gatm"
"5105","Gatsl2"
"5106","Gatsl3"
"5107","Gba"
"5108","Gba2"
"5109","Gbas"
"5110","Gbe1"
"5111","Gbf1"
"5112","Gbp2"
"5113","Gbp3"
"5114","Gbp4"
"5115","Gbp5"
"5116","Gbp6"
"5117","Gbp7"
"5118","Gbp8"
"5119","Gbp9"
"5120","Gca"
"5121","Gcat"
"5122","Gcc1"
"5123","Gcc2"
"5124","Gcdh"
"5125","Gcfc2"
"5126","Gch1"
"5127","Gchfr"
"5128","Gck"
"5129","Gclc"
"5130","Gclm"
"5131","Gcn1l1"
"5132","Gcnt1"
"5133","Gcnt2"
"5134","Gcsam"
"5135","Gcsh"
"5136","Gda"
"5137","Gdap1"
"5138","Gdap10"
"5139","Gdap2"
"5140","Gde1"
"5141","Gdf11"
"5142","Gdf2"
"5143","Gdf3"
"5144","Gdi1"
"5145","Gdi2"
"5146","Gdpd1"
"5147","Gdpd2"
"5148","Gdpd3"
"5149","Gdpd5"
"5150","Gdpgp1"
"5151","Gem"
"5152","Gemin2"
"5153","Gemin4"
"5154","Gemin5"
"5155","Gemin6"
"5156","Gemin7"
"5157","Gemin8"
"5158","Get4"
"5159","Gfap"
"5160","Gfer"
"5161","Gfi1"
"5162","Gfm1"
"5163","Gfm2"
"5164","Gfod1"
"5165","Gfod2"
"5166","Gfpt1"
"5167","Gfpt2"
"5168","Gfra1"
"5169","Gga1"
"5170","Gga2"
"5171","Gga3"
"5172","Ggact"
"5173","Ggct"
"5174","Ggcx"
"5175","Ggh"
"5176","Ggnbp1"
"5177","Ggnbp2"
"5178","Ggps1"
"5179","Ggt1"
"5180","Ggt5"
"5181","Ggt6"
"5182","Ggta1"
"5183","Ghdc"
"5184","Ghitm"
"5185","Ghr"
"5186","Ghrl"
"5187","Gid4"
"5188","Gid8"
"5189","Gigyf1"
"5190","Gigyf2"
"5191","Gimap1"
"5192","Gimap3"
"5193","Gimap4"
"5194","Gimap5"
"5195","Gimap6"
"5196","Gimap7"
"5197","Gimap8"
"5198","Gimap9"
"5199","Gin1"
"5200","Ginm1"
"5201","Gins1"
"5202","Gins2"
"5203","Gins3"
"5204","Gins4"
"5205","Gipc1"
"5206","Gipc2"
"5207","Git1"
"5208","Git2"
"5209","Gja1"
"5210","Gja4"
"5211","Gjb1"
"5212","Gjb6"
"5213","Gjc1"
"5214","Gk2"
"5215","Gk5"
"5216","Gkap1"
"5217","Gkn3"
"5218","Gla"
"5219","Glb1"
"5220","Glb1l"
"5221","Glb1l2"
"5222","Glcci1"
"5223","Glce"
"5224","Gle1"
"5225","Glg1"
"5226","Glipr1"
"5227","Glipr2"
"5228","Glis2"
"5229","Glis3"
"5230","Glmn"
"5231","Glo1"
"5232","Glod4"
"5233","Glp1r"
"5234","Glrx"
"5235","Glrx2"
"5236","Glrx3"
"5237","Glrx5"
"5238","Gls"
"5239","Glt1d1"
"5240","Glt28d2"
"5241","Glt8d1"
"5242","Glt8d2"
"5243","Gltp"
"5244","Gltpd1"
"5245","Gltscr1"
"5246","Gltscr1l"
"5247","Gltscr2"
"5248","Glud1"
"5249","Glul"
"5250","Glyctk"
"5251","Glyr1"
"5252","Gm10020"
"5253","Gm10032"
"5254","Gm10033"
"5255","Gm10036"
"5256","Gm10044"
"5257","Gm10053"
"5258","Gm10068"
"5259","Gm10069"
"5260","Gm10073"
"5261","Gm10076"
"5262","Gm10083"
"5263","Gm10093"
"5264","Gm10094"
"5265","Gm101"
"5266","Gm10101"
"5267","Gm10110"
"5268","Gm10115"
"5269","Gm10116"
"5270","Gm10123"
"5271","Gm10130"
"5272","Gm10132"
"5273","Gm10135"
"5274","Gm10143"
"5275","Gm10146"
"5276","Gm10175"
"5277","Gm10184"
"5278","Gm10212"
"5279","Gm10221"
"5280","Gm10244"
"5281","Gm10250"
"5282","Gm10260"
"5283","Gm10263"
"5284","Gm10269"
"5285","Gm10275"
"5286","Gm10277"
"5287","Gm10282"
"5288","Gm10288"
"5289","Gm10300"
"5290","Gm10311"
"5291","Gm10320"
"5292","Gm10335"
"5293","Gm10354"
"5294","Gm10355"
"5295","Gm10369"
"5296","Gm10371"
"5297","Gm10401"
"5298","Gm10406"
"5299","Gm10419"
"5300","Gm10433"
"5301","Gm10491"
"5302","Gm10497"
"5303","Gm10501"
"5304","Gm10509"
"5305","Gm10516"
"5306","Gm10521"
"5307","Gm10524"
"5308","Gm10553"
"5309","Gm10563"
"5310","Gm10615"
"5311","Gm10638"
"5312","Gm10643"
"5313","Gm10658"
"5314","Gm10684"
"5315","Gm10687"
"5316","Gm1070"
"5317","Gm10704"
"5318","Gm10709"
"5319","Gm10735"
"5320","Gm10762"
"5321","Gm10767"
"5322","Gm10784"
"5323","Gm10800"
"5324","Gm10801"
"5325","Gm10814"
"5326","Gm10822"
"5327","Gm10863"
"5328","Gm10872"
"5329","Gm10874"
"5330","Gm10941"
"5331","Gm11052"
"5332","Gm1110"
"5333","Gm11100"
"5334","Gm11110"
"5335","Gm11127"
"5336","Gm11131"
"5337","Gm11146"
"5338","Gm11175"
"5339","Gm11206"
"5340","Gm11273"
"5341","Gm11342"
